seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
44,medium,deepseekv4,tiny_shakespeare,validation,1024000,1.8668798506259918,6.468083495376114,2.6933383024336472
44,medium,deepseekv4,tiny_shakespeare,validation,1228800,1.7759448289871216,5.905858527394245,2.5621467976721184
44,medium,deepseekv4,tiny_shakespeare,validation,1433600,1.710304081439972,5.530642987836736,2.4674472167056014
44,medium,deepseekv4,tiny_shakespeare,validation,1638400,1.7106419801712036,5.5325121008528955,2.467934701529472
44,medium,deepseekv4,tiny_shakespeare,validation,1843200,1.6082289516925812,4.993958848785535,2.3201839332209433
44,medium,deepseekv4,tiny_shakespeare,validation,2048000,1.6106942147016525,5.006285458729095,2.3237405559386173
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,2048,5.50473940372467,245.85437859472458,7.941660239139652
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,204800,2.6158599257469177,13.678974223858518,3.77388814253525
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,409600,2.3067519664764404,10.041755669703981,3.3279396225964253
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,614400,2.142931193113327,8.524387670762524,3.0915962052708665
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,819200,2.0312688052654266,7.623753283068755,2.9305014320688807
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,1024000,1.9591128677129745,7.093031815673379,2.826402418791264
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,1228800,1.827209711074829,6.216516558689147,2.6361063888318115
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,1433600,1.7681271135807037,5.85986821003383,2.550868218424198
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,1638400,1.7727839350700378,5.887220207494186,2.5575865916931657
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,1843200,1.6628553420305252,5.274349435696041,2.39899315566316
